Player Name	Player Level	Outcome	Ship Name	Ship Level	Ship Strength	Ship XP	Officer One	Officer Two	Officer Three	Hull Health	Hull Health Remaining	Shield Health	Shield Health Remaining	Location	Timestamp
TojlathHD	66	DEFEAT	U.S.S. ENTERPRISE-D	60	2829197568	0	SNW Christopher Pike	Kathryn Janeway	SNW M'Benga	2306617541	0	2158204705	0	Intello	3/22/2026 10:57:32 AM
Jimbob1325	64	VICTORY	U.S.S. ENTERPRISE-D	50	2670171904	0	Christopher Pike	Marlena Moreau	Grace Chen	2190937807	418315407	2054736072	0	Intello	3/22/2026 10:57:32 AM

Reward Name	Count

Fleet Type	Attack	Defense	Health	Ship Ability	Captain Maneuver	Officer One Ability	Officer Two Ability	Officer Three Ability	Officer Attack Bonus	Damage Per Round	Armour Pierce	Shield Pierce	Accuracy	Critical Chance	Critical Damage	Officer Defense Bonus	Armour	Shield Deflection	Dodge	Officer Health Bonus	Shield Health	Hull Health	Impulse Speed	Warp Range	Warp Speed	Cargo Capacity	Protected Cargo	Mining Bonus	Debuff applied	Buff applied
Player Fleet 1	411338272	185448208	2232411136	Galaxy Class	Prepared For Anything	Quick Thinker	Bend the Rules	Fight for Peace	6.5	344773440	3667329	3667329	42934123	0.22	3.15	6.5	2569220	31976361	2544062	6.5	2158204705	2306617541	188	1184	480	4128750	0	1	NO	NO
Enemy Fleet 1	384607968	162726976	2122836992	Galaxy Class	Teaching Moments	Advanced Training	No Fear	Energy Absorber	6.5	323557664	3353646	3353646	39358741	0.22	4.15	6.5	2217604	28134032	2193758	6.5	2054736072	2190937807	167	1045	319.09	3371690	0	1	NO	NO

Round	Battle Event	Type	Attacker Name	Attacker Alliance	Attacker Ship	Attacker - Is Armada?	Target Name	Target Alliance	Target Ship	Target - Is Armada?	Hyperthermic Decay %	Hyperthermic Stablizer %	Critical Hit?	Hull Damage	Shield Damage	Mitigated Damage	Mitigated Isolytic Damage	Mitigated Apex Barrier	Total Damage	Total Isolytic Damage	Ability Type	Ability Value	Ability Name	Ability Owner Name	Target Defeated	Target Destroyed	Charging Weapons %
31	446	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10064560	0	20440406	56417636	11626303	33923892	64625013	--	--	--	--	--	--	--
31	447	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11265503	0	22879434	63149608	13013598	37971822	72336321	--	--	--	--	--	--	--
31	448	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10198104	0	20711622	57166224	11780568	34374016	65482502	--	--	--	--	--	--	--
31	449	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10236516	0	29412796	103070552	24187214	49380793	117526285	--	--	--	--	--	--	--
31	450	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9263594	0	26617278	93274288	21888358	44687431	106356087	--	--	--	--	--	--	--
31	451	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9189978	0	26405754	92533056	21714416	44332308	105510896	--	--	--	--	--	--	--
31	452	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9486724	0	27258404	95520968	22415580	45763810	108917866	--	--	--	--	--	--	--
31	453	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10337186	0	29702052	104084192	24425080	49866422	118682088	--	--	--	--	--	--	--
31	454	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9100200	0	26147794	91629088	21502286	43899222	104480146	--	--	--	--	--	--	--
32	456	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10471140	0	21169244	58566996	12095972	35216300	67087052	--	--	--	--	--	--	--
32	457	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11628185	0	23508414	65038564	13432559	39107649	74500073	--	--	--	--	--	--	--
32	458	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11038160	0	22315574	61738444	12750978	37123289	70719867	--	--	--	--	--	--	--
32	459	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11044062	0	22327506	61771452	12757796	37143139	70757677	--	--	--	--	--	--	--
32	460	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10635787	0	21502106	59487896	12286167	35770036	68141920	--	--	--	--	--	--	--
32	461	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11487390	0	23223772	64251068	13269916	38634130	73598016	--	--	--	--	--	--	--
32	462	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9960227	0	28618928	100288624	23534388	48047978	114354189	--	--	--	--	--	--	--
32	463	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9896138	0	28434780	99643320	23382958	47738815	113618381	--	--	--	--	--	--	--
32	464	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9139265	0	26260042	92022432	21594590	44087672	104928657	--	--	--	--	--	--	--
32	465	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9873482	0	28369684	99415200	23329426	47629525	113358267	--	--	--	--	--	--	--
32	466	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8705089	0	25012514	87650752	20568702	41993212	99943845	--	--	--	--	--	--	--
32	467	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9412266	0	27044462	94771256	22239648	45404626	108063006	--	--	--	--	--	--	--
32	468	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	52084956	0	105298864	291320640	60167104	175170944	333700620	--	--	--	--	--	--	--
32	469	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	45171188	0	91321472	252650704	52180512	151918716	289405160	--	--	--	--	--	--	--
32	470	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	39746500	0	114204448	400203904	93914488	191736492	456332848	--	--	--	--	--	--	--
32	471	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	44131032	0	126802608	444351360	104274416	212887400	506672016	--	--	--	--	--	--	--
33	473	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11008738	0	22357964	61710296	12716991	37106365	70687624	--	--	--	--	--	--	--
33	474	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10366924	0	21054486	58112560	11975585	34943049	66566506	--	--	--	--	--	--	--
33	475	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9845841	0	19996204	55191592	11373644	33186672	63220609	--	--	--	--	--	--	--
33	476	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10776541	0	21886388	60408696	12448763	36323714	69196674	--	--	--	--	--	--	--
33	477	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9737304	0	19775772	54583176	11248265	32820833	62523684	--	--	--	--	--	--	--
33	478	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11355399	0	23062008	63653532	13117444	38274830	72913553	--	--	--	--	--	--	--
33	479	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9468330	0	27205552	95335760	22372118	45675078	108706682	--	--	--	--	--	--	--
33	480	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8993650	0	25841642	90556248	21250524	43385225	103256839	--	--	--	--	--	--	--
33	481	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8786122	0	25245348	88466664	20760170	42384114	100874190	--	--	--	--	--	--	--
33	482	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9546957	0	27431472	96127456	22557900	46054372	109609413	--	--	--	--	--	--	--
33	483	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10146611	0	29154470	102165304	23974784	48947093	116494076	--	--	--	--	--	--	--
33	484	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9991264	0	28708108	100601136	23607724	48197701	114710531	--	--	--	--	--	--	--
34	486	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10427265	0	21080544	58321600	12045289	35068742	66805956	--	--	--	--	--	--	--
34	487	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11427535	0	23102764	63916284	13200773	38432826	73214530	--	--	--	--	--	--	--
34	488	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10827323	0	21889330	60559192	12507425	36414207	69369063	--	--	--	--	--	--	--
34	489	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11792098	0	23839792	65955356	13621907	39658917	75550236	--	--	--	--	--	--	--
34	490	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11233181	0	22709842	62829228	12976261	37779178	71969334	--	--	--	--	--	--	--
34	491	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10518060	0	21264100	58829428	12150173	35374100	67387661	--	--	--	--	--	--	--
34	492	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9690687	0	27844452	97574648	22897510	46747721	111259576	--	--	--	--	--	--	--
34	493	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9271356	0	26639580	93352448	21906700	44724876	106445208	--	--	--	--	--	--	--
34	494	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9536890	0	27402546	96026080	22534112	46005808	109493820	--	--	--	--	--	--	--
34	495	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9576638	0	27516756	96426304	22628032	46197554	109950176	--	--	--	--	--	--	--
34	496	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9580930	0	27529086	96469512	22638172	46218256	109999444	--	--	--	--	--	--	--
34	497	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10170487	0	29223074	102405712	24031200	49062272	116768201	--	--	--	--	--	--	--
35	499	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9493659	0	19280946	53217408	10966813	31999596	60959230	--	--	--	--	--	--	--
35	500	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10611020	0	21550226	59480860	12257558	35765804	68133860	--	--	--	--	--	--	--
35	501	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10780175	0	21893768	60429068	12452961	36335963	69220009	--	--	--	--	--	--	--
35	502	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11279872	0	22908616	63230152	13030196	38020254	72428582	--	--	--	--	--	--	--
35	503	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10089962	0	20491994	56560024	11655645	34009510	64788115	--	--	--	--	--	--	--
35	504	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9820832	0	19945412	55051400	11344755	33102376	63060023	--	--	--	--	--	--	--
35	505	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9752167	0	28021104	98193688	23042776	47044299	111965436	--	--	--	--	--	--	--
35	506	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10060375	0	28906686	101297008	23771022	48531091	115504000	--	--	--	--	--	--	--
35	507	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8870688	0	25488334	89318160	20959988	42792062	101845108	--	--	--	--	--	--	--
35	508	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9342221	0	26843198	94065976	22074142	45066727	107258810	--	--	--	--	--	--	--
35	509	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8842275	0	25406694	89032072	20892852	42654997	101518896	--	--	--	--	--	--	--
35	510	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8746442	0	25131336	88067136	20666414	42192701	100418627	--	--	--	--	--	--	--
35	511	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	48705392	0	98466480	272418144	56263124	163804868	312048272	--	--	--	--	--	--	--
35	512	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	47213728	0	95450816	264074976	54539992	158788128	302491384	--	--	--	--	--	--	--
35	513	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	44709376	0	128464376	450174656	105640944	215677316	513312036	--	--	--	--	--	--	--
35	514	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	42207508	0	121275720	424983584	99729448	203608364	484587896	--	--	--	--	--	--	--
36	516	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11596989	0	23445344	64864072	13396521	39002729	74300197	--	--	--	--	--	--	--
36	517	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11026324	0	22291646	61672240	12737305	37083483	70644032	--	--	--	--	--	--	--
36	518	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10615837	0	21461772	59376308	12263122	35702940	68014099	--	--	--	--	--	--	--
36	519	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11165536	0	22573088	62450880	12898119	37551678	71535945	--	--	--	--	--	--	--
36	520	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10892664	0	22021428	60924652	12582904	36633959	69787689	--	--	--	--	--	--	--
36	521	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11992553	0	24245048	67076540	13853467	40333084	76834524	--	--	--	--	--	--	--
36	522	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10218985	0	29362424	102894040	24145792	49296224	117325017	--	--	--	--	--	--	--
36	523	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9882243	0	28394856	99503408	23350126	47671787	113458846	--	--	--	--	--	--	--
36	524	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9921288	0	28507044	99896552	23442382	47860137	113907129	--	--	--	--	--	--	--
36	525	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9383892	0	26962934	94485560	22172604	45267749	107737241	--	--	--	--	--	--	--
36	526	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9351249	0	26869140	94156880	22095474	45110280	107362463	--	--	--	--	--	--	--
36	527	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9174205	0	26360434	92374240	21677148	44256221	105329806	--	--	--	--	--	--	--
37	529	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11180637	0	22707076	62673884	12915563	37685769	71791391	--	--	--	--	--	--	--
37	530	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10059488	0	20430102	56389200	11620443	33906793	64592440	--	--	--	--	--	--	--
37	531	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10790978	0	21915708	60489624	12465440	36372375	69289375	--	--	--	--	--	--	--
37	532	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9930575	0	20168290	55666568	11471526	33472276	63764683	--	--	--	--	--	--	--
37	533	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10688791	0	21708172	59916804	12347396	36027939	68633224	--	--	--	--	--	--	--
37	534	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10018807	0	20347482	56161160	11573449	33769672	64331226	--	--	--	--	--	--	--
37	535	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8993403	0	25840932	90553760	21249942	43384035	103254002	--	--	--	--	--	--	--
37	536	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10309193	0	29621620	103802328	24358938	49731385	118360694	--	--	--	--	--	--	--
37	537	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9939423	0	28559154	100079160	23485234	47947624	114115347	--	--	--	--	--	--	--
37	538	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9927524	0	28524962	99959344	23457118	47890221	113978727	--	--	--	--	--	--	--
37	539	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10277975	0	29531922	103488000	24285176	49580792	118002281	--	--	--	--	--	--	--
37	540	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9831538	0	28249164	98992864	23230318	47427186	112876698	--	--	--	--	--	--	--
38	542	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11889365	0	24036434	66499388	13734266	39986042	76173411	--	--	--	--	--	--	--
38	543	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11979799	0	24219262	67005200	13838734	40290188	76752807	--	--	--	--	--	--	--
38	544	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10279532	0	20781874	57495296	11874632	34571888	65859446	--	--	--	--	--	--	--
38	545	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	12038247	0	24337424	67332112	13906251	40486758	77127276	--	--	--	--	--	--	--
38	546	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11152082	0	22545888	62375628	12882578	37506430	71449746	--	--	--	--	--	--	--
38	547	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11680377	0	23613928	65330480	13492849	39283178	74834456	--	--	--	--	--	--	--
38	548	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10150976	0	29167012	102209264	23985098	48968149	116544201	--	--	--	--	--	--	--
38	549	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9410181	0	27038472	94750264	22234722	45394569	108039070	--	--	--	--	--	--	--
38	550	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8920032	0	25630116	89815000	21076578	43030096	102411630	--	--	--	--	--	--	--
38	551	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8744519	0	25125808	88047768	20661870	42183422	100396543	--	--	--	--	--	--	--
38	552	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9260640	0	26608790	93244544	21881378	44673181	106322171	--	--	--	--	--	--	--
38	553	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9905800	0	28462544	99740608	23405788	47785426	113729314	--	--	--	--	--	--	--
38	554	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	47720944	0	96476248	266911936	55125916	160493996	305741048	--	--	--	--	--	--	--
38	555	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	50000040	0	101083840	279659328	57758664	168159000	320342872	--	--	--	--	--	--	--
38	556	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	43868724	0	126048928	441710240	103654632	211622048	503660476	--	--	--	--	--	--	--
38	557	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	39862788	0	114538584	401374816	94189256	192297468	457667976	--	--	--	--	--	--	--
39	559	battle_action_type_{0}	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	14012370	--	--	--	--
39	560	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10599901	0	21527644	59418528	12244713	35728326	68062460	--	--	--	--	--	--	--
39	561	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10207337	0	20730374	57217984	11791234	34405138	65541791	--	--	--	--	--	--	--
